"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V690","2019-09-27 04:00:00","30.000","40.000","1.900","26.100","0.830","1011.400","","0.000","-99.000","-99.000","-99.000","27.200","","26.100",""
"C0Z210","2019-09-27 04:00:00","126.000","17.000","1.600","22.700","0.990","1003.300","","0.000","-99.000","-99.000","-99.000","23.500","","22.600",""
"C0U770","2019-09-27 04:00:00","5.000","319.000","3.200","23.000","0.920","1016.000","","45.000","-99.000","-99.000","-99.000","23.000","","22.300",""
"C0Z080","2019-09-27 04:00:00","298.000","350.000","0.500","22.100","0.970","982.800","","0.000","-99.000","-99.000","-99.000","22.700","","21.900",""
"C0G640","2019-09-27 04:00:00","17.000","17.000","2.200","24.000","0.880","1014.300","","0.000","-99.000","-99.000","-99.000","24.800","","23.800",""
"C0X200","2019-09-27 04:00:00","61.000","0.000","0.000","22.800","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","24.000","","22.800",""
"C0U900","2019-09-27 04:00:00","63.000","209.000","1.700","22.500","0.990","1011.100","","30.500","-99.000","-99.000","-99.000","23.500","","22.500",""
"C0Z230","2019-09-27 04:00:00","31.000","316.000","5.600","24.100","0.800","1013.400","","1.000","12.000","312.000","","25.100","","23.400",""
"C0F9O0","2019-09-27 04:00:00","175.000","0.000","0.000","24.300","1.000","994.700","","0.000","-99.000","-99.000","-99.000","24.600","","24.000",""
"C0C540","2019-09-27 04:00:00","46.000","73.000","3.300","23.500","0.850","1011.100","","0.000","-99.000","-99.000","-99.000","24.300","","23.500",""
"C0G770","2019-09-27 04:00:00","15.000","22.000","1.200","24.800","0.970","1012.500","","0.000","-99.000","-99.000","-99.000","25.600","","24.700",""
"C0V670","2019-09-27 04:00:00","20.000","8.000","1.100","25.800","0.830","1011.700","","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0A870","2019-09-27 04:00:00","685.000","73.000","6.900","-99.000","0.990","938.300","","7.500","12.100","64.000","","-999.000","","-999.000",""
"C0R220","2019-09-27 04:00:00","23.000","0.000","0.100","24.100","1.000","1011.800","","0.000","-99.000","-99.000","-99.000","25.000","","24.100",""
"C0Z220","2019-09-27 04:00:00","589.000","257.000","1.600","19.900","1.000","952.300","","0.000","-99.000","-99.000","-99.000","20.400","","19.900",""
"C0D560","2019-09-27 04:00:00","147.000","77.000","0.600","24.200","0.840","999.000","","0.000","-99.000","-99.000","-99.000","24.500","","24.100",""
"C0I380","2019-09-27 04:00:00","258.000","102.000","2.500","23.400","0.860","984.600","","0.000","-99.000","-99.000","-99.000","23.500","","22.700",""
"C0Z020","2019-09-27 04:00:00","211.000","13.000","4.600","21.900","0.990","991.400","","0.000","-99.000","-99.000","-99.000","23.000","","21.700",""
"C0Z190","2019-09-27 04:00:00","62.000","304.000","3.000","25.800","0.820","1008.500","","0.000","-99.000","-99.000","-99.000","25.800","","23.800",""
"C0D360","2019-09-27 04:00:00","523.000","0.000","0.000","19.500","0.950","955.700","","0.000","-99.000","-99.000","-99.000","20.600","","19.500",""
"C0C680","2019-09-27 04:00:00","228.000","120.000","1.700","22.300","0.950","988.900","","0.000","-99.000","-99.000","-99.000","23.500","","22.300",""
"C0X140","2019-09-27 04:00:00","17.000","45.000","1.000","24.700","0.940","1011.900","","0.000","-99.000","-99.000","-99.000","25.500","","24.600",""
"C0V710","2019-09-27 04:00:00","34.000","108.000","0.600","26.300","0.770","1010.200","","0.000","-99.000","-99.000","-99.000","27.500","","26.200",""
"C0G840","2019-09-27 04:00:00","32.000","0.000","0.000","23.200","0.960","1008.600","","0.000","-99.000","-99.000","-99.000","24.200","","23.200",""
"C0S890","2019-09-27 04:00:00","238.000","331.000","0.700","22.300","0.910","991.800","","0.000","-99.000","-99.000","-99.000","23.300","","22.300",""
"C0T820","2019-09-27 04:00:00","550.000","0.000","0.000","19.900","0.880","959.400","","0.000","-99.000","-99.000","-99.000","20.900","","19.800",""
"C0F9I0","2019-09-27 04:00:00","194.000","3.000","1.900","23.000","0.930","992.500","","0.000","-99.000","-99.000","-99.000","23.300","","22.800",""
"C0C650","2019-09-27 04:00:00","208.000","59.000","3.200","21.600","0.910","992.000","","0.000","-99.000","-99.000","-99.000","22.100","","21.600",""
"C0R600","2019-09-27 04:00:00","766.000","299.000","0.700","22.300","0.810","929.400","","0.000","-99.000","-99.000","-99.000","22.500","","21.700",""
"C0Z320","2019-09-27 04:00:00","646.000","258.000","1.200","17.200","0.960","944.500","","0.000","-99.000","-99.000","-99.000","18.400","","17.200",""
"C0V210","2019-09-27 04:00:00","734.000","0.000","0.100","18.200","0.880","935.000","","0.000","-99.000","-99.000","-99.000","20.500","","18.200",""
"C0K240","2019-09-27 04:00:00","1132.000","140.000","1.100","19.100","0.980","894.600","","0.000","-99.000","-99.000","-99.000","19.100","","18.100",""
"C0M520","2019-09-27 04:00:00","15.000","17.000","1.200","23.600","0.920","1012.500","","0.000","-99.000","-99.000","-99.000","24.300","","23.600",""
"C0A530","2019-09-27 04:00:00","300.000","73.000","2.200","22.100","0.990","982.900","","1.500","-99.000","-99.000","-99.000","22.600","","22.000",""
"C0E820","2019-09-27 04:00:00","220.000","177.000","0.700","21.900","0.920","990.300","","0.000","-99.000","-99.000","-99.000","22.700","","21.900",""
"C0K450","2019-09-27 04:00:00","35.000","338.000","0.400","23.900","0.940","1009.800","","0.000","-99.000","-99.000","-99.000","24.900","","23.900",""
"CM0120","2019-09-27 04:00:00","4.000","53.000","3.800","25.100","0.800","1014.200","","0.000","-99.000","-99.000","-99.000","25.700","","25.100",""
"C0Z290","2019-09-27 04:00:00","946.000","349.000","0.600","19.000","0.990","912.400","","0.000","-99.000","-99.000","-99.000","19.400","","18.700",""
"C0V680","2019-09-27 04:00:00","40.000","87.000","0.900","25.400","0.810","1009.600","","0.000","-99.000","-99.000","-99.000","26.100","","25.200",""
"C0F9U0","2019-09-27 04:00:00","74.000","286.000","0.700","25.100","0.860","1006.200","","0.000","-99.000","-99.000","-99.000","26.200","","25.000",""
"C0V530","2019-09-27 04:00:00","34.000","49.000","0.600","23.800","1.000","1010.000","","0.000","-99.000","-99.000","-99.000","24.900","","23.800",""
"C0R550","2019-09-27 04:00:00","38.000","0.000","0.200","23.200","0.980","1010.500","","0.000","-99.000","-99.000","-99.000","25.000","","23.100",""
"C0F9L0","2019-09-27 04:00:00","253.000","67.000","1.200","22.900","0.990","985.700","","0.000","-99.000","-99.000","-99.000","24.000","","22.900",""
"C0A950","2019-09-27 04:00:00","60.000","53.000","10.100","25.700","0.790","1010.300","","0.000","-99.000","-99.000","-99.000","25.800","","24.800",""
"C0R160","2019-09-27 04:00:00","45.000","17.000","1.100","23.400","0.990","1008.400","","0.000","-99.000","-99.000","-99.000","24.800","","23.200",""
"C0F9S0","2019-09-27 04:00:00","43.000","4.000","1.500","24.500","0.850","1009.800","","0.000","-99.000","-99.000","-99.000","25.500","","24.500",""
"C0M820","2019-09-27 04:00:00","980.000","0.000","0.000","17.500","0.840","908.400","","0.000","-99.000","-99.000","-99.000","18.600","","17.500",""
"C0G870","2019-09-27 04:00:00","12.000","20.000","1.400","23.900","0.950","1014.100","","0.000","-99.000","-99.000","-99.000","25.300","","23.800",""
"C0R530","2019-09-27 04:00:00","16.000","0.000","0.000","25.000","0.750","1012.200","","0.000","-99.000","-99.000","-99.000","25.600","","24.000",""
"C0O840","2019-09-27 04:00:00","134.000","0.000","0.000","22.800","1.000","997.600","","0.000","-99.000","-99.000","-99.000","23.700","","22.600",""
"C0A890","2019-09-27 04:00:00","40.000","0.000","0.000","23.600","0.950","1011.800","","0.500","-99.000","-99.000","-99.000","24.000","","23.300",""
"C0I460","2019-09-27 04:00:00","110.000","221.000","1.200","23.900","0.930","1002.200","","0.000","-99.000","-99.000","-99.000","25.000","","23.900",""
"C0A9F0","2019-09-27 04:00:00","35.000","95.000","1.900","24.200","1.000","1013.300","","2.500","-99.000","-99.000","-99.000","25.100","","23.800",""
"C0F9A0","2019-09-27 04:00:00","425.000","141.000","0.300","22.000","0.980","966.500","","0.000","-99.000","-99.000","-99.000","23.300","","22.000",""
"C0O950","2019-09-27 04:00:00","4.000","351.000","0.500","24.400","0.940","1013.100","","0.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0M760","2019-09-27 04:00:00","40.000","355.000","0.800","-99.000","0.990","1010.100","","0.000","-99.000","-99.000","-99.000","25.300","","25.100",""
"C0AH70","2019-09-27 04:00:00","34.000","85.000","1.600","24.300","0.830","1013.200","","1.000","-99.000","-99.000","-99.000","24.700","","24.100",""
"C0V250","2019-09-27 04:00:00","298.000","69.000","0.800","21.100","0.960","980.700","","0.000","-99.000","-99.000","-99.000","21.400","","20.700",""
"C0U980","2019-09-27 04:00:00","573.000","36.000","1.900","20.900","1.000","953.800","","1.000","-99.000","-99.000","-99.000","21.200","","19.900",""
"C0S740","2019-09-27 04:00:00","289.000","26.000","1.900","22.000","0.890","984.200","","0.000","-99.000","-99.000","-99.000","22.500","","21.700",""
"C0A940","2019-09-27 04:00:00","49.000","66.000","1.800","24.800","0.850","1012.000","","0.500","7.100","61.000","","24.900","","24.600",""
"C0A920","2019-09-27 04:00:00","196.000","70.000","3.000","23.400","1.000","994.100","","0.000","8.200","91.000","","23.500","","23.400",""
"C0T870","2019-09-27 04:00:00","135.000","0.000","0.100","21.600","0.980","1000.900","","0.000","-99.000","-99.000","-99.000","22.600","","21.600",""
"C0O930","2019-09-27 04:00:00","69.000","0.000","0.000","21.500","1.000","1007.400","","0.000","-99.000","-99.000","-99.000","22.900","","21.400",""
"C0AI40","2019-09-27 04:00:00","37.000","76.000","1.500","25.400","0.740","1012.600","","0.000","-99.000","-99.000","-99.000","26.000","","24.900",""
"C0C460","2019-09-27 04:00:00","482.000","0.000","0.000","20.800","0.940","962.500","","1.000","-99.000","-99.000","-99.000","21.600","","20.100",""
"C0E520","2019-09-27 04:00:00","320.000","27.000","0.400","21.700","0.980","979.400","","0.000","-99.000","-99.000","-99.000","22.100","","21.600",""
"C0T9D0","2019-09-27 04:00:00","7.000","0.000","0.100","23.300","0.990","1015.800","","3.000","-99.000","-99.000","-99.000","23.600","","23.100",""
"C0I390","2019-09-27 04:00:00","1184.000","91.000","1.900","16.300","0.900","889.200","","0.000","-99.000","-99.000","-99.000","17.800","","16.200",""
"C0F860","2019-09-27 04:00:00","2215.000","0.000","0.000","12.600","1.000","784.900","","0.000","-99.000","-99.000","-99.000","13.200","","12.300",""
"C0U890","2019-09-27 04:00:00","116.000","280.000","1.500","22.200","0.990","1005.000","","41.500","-99.000","-99.000","-99.000","22.600","","22.200",""
"C0G800","2019-09-27 04:00:00","15.000","34.000","2.700","23.400","0.960","1012.700","","0.000","-99.000","-99.000","-99.000","24.500","","23.400",""
"C0F850","2019-09-27 04:00:00","379.000","0.000","0.100","21.400","0.920","971.500","","0.000","-99.000","-99.000","-99.000","23.000","","21.400",""
"C0AH50","2019-09-27 04:00:00","275.000","81.000","2.100","22.500","0.990","985.400","","0.000","-99.000","-99.000","-99.000","23.700","","22.400",""
"C0Z160","2019-09-27 04:00:00","124.000","0.000","0.000","23.000","0.950","1003.400","","3.500","-99.000","-99.000","-99.000","23.600","","18.900",""
"C0R540","2019-09-27 04:00:00","17.000","47.000","0.800","25.100","0.790","1011.900","","0.000","-99.000","-99.000","-99.000","25.700","","24.900",""
"C0K480","2019-09-27 04:00:00","56.000","14.000","1.000","23.300","0.950","1007.900","","0.000","-99.000","-99.000","-99.000","24.400","","23.300",""
"C0H890","2019-09-27 04:00:00","440.000","196.000","0.500","21.400","0.930","965.100","","0.000","-99.000","-99.000","-99.000","22.700","","21.400",""
"C0S770","2019-09-27 04:00:00","375.000","111.000","0.800","23.100","0.840","973.100","","0.000","-99.000","-99.000","-99.000","23.700","","23.100",""
"C0X230","2019-09-27 04:00:00","29.000","359.000","1.000","23.500","0.950","1012.600","","0.000","-99.000","-99.000","-99.000","24.300","","23.500",""
"C0B010","2019-09-27 04:00:00","38.000","69.000","4.300","24.700","0.910","1010.300","","5.000","-99.000","-99.000","-99.000","25.000","","24.100",""
"C1R340","2019-09-27 04:00:00","230.000","-99.000","-99.000","-99.000","0.890","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R490","2019-09-27 04:00:00","49.000","0.000","0.000","24.600","0.860","1008.300","","0.000","-99.000","-99.000","-99.000","26.000","","24.500",""
"C0V440","2019-09-27 04:00:00","27.000","85.000","0.400","23.900","0.840","1010.800","","0.000","-99.000","-99.000","-99.000","25.800","","23.900",""
"C0SA40","2019-09-27 04:00:00","200.000","293.000","0.500","22.700","0.880","993.500","","0.000","-99.000","-99.000","-99.000","24.000","","22.700",""
"C0Z280","2019-09-27 04:00:00","224.000","288.000","0.900","22.500","0.990","992.200","","0.000","-99.000","-99.000","-99.000","23.200","","22.500",""
"C0Z070","2019-09-27 04:00:00","247.000","358.000","2.700","22.000","0.990","988.200","","0.000","-99.000","-99.000","-99.000","22.800","","22.000",""
"C0T9N0","2019-09-27 04:00:00","261.000","33.000","1.300","22.100","0.940","986.700","","0.000","-99.000","-99.000","-99.000","23.400","","22.100",""
"C0K470","2019-09-27 04:00:00","97.000","101.000","0.800","23.000","0.950","1003.300","","0.000","-99.000","-99.000","-99.000","23.400","","22.600",""
"C0R720","2019-09-27 04:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V650","2019-09-27 04:00:00","28.000","35.000","1.600","24.900","0.880","1012.800","","0.000","-99.000","-99.000","-99.000","25.900","","24.900",""
"C0H9C0","2019-09-27 04:00:00","3402.000","124.000","2.000","7.600","1.000","680.900","","0.000","-99.000","-99.000","-99.000","7.800","","6.800",""
"C0U780","2019-09-27 04:00:00","15.000","250.000","2.100","22.400","0.990","1015.600","","33.500","-99.000","-99.000","-99.000","23.900","","22.400",""
"C0U760","2019-09-27 04:00:00","22.000","0.000","0.000","23.300","0.990","1015.600","","42.500","-99.000","-99.000","-99.000","24.300","","23.300",""
"C0X290","2019-09-27 04:00:00","10.000","30.000","3.100","24.900","0.920","1013.400","","0.000","-99.000","-99.000","-99.000","25.600","","24.900",""
"C0R420","2019-09-27 04:00:00","504.000","106.000","3.900","21.500","-99.000","953.900","","0.000","-99.000","-99.000","-99.000","21.700","","21.300",""
"C0E830","2019-09-27 04:00:00","37.000","61.000","1.200","24.400","0.880","1010.400","","0.000","-99.000","-99.000","-99.000","24.800","","24.400",""
"C0K330","2019-09-27 04:00:00","38.000","354.000","0.400","23.500","0.930","1009.900","","0.000","-99.000","-99.000","-99.000","24.800","","23.500",""
"C0M660","2019-09-27 04:00:00","40.000","353.000","0.800","23.700","0.930","1010.600","","0.000","-99.000","-99.000","-99.000","24.700","","23.700",""
"C0D580","2019-09-27 04:00:00","120.000","0.000","0.200","21.100","0.880","1001.200","","0.000","-99.000","-99.000","-99.000","21.600","","21.000",""
"C0R640","2019-09-27 04:00:00","21.000","42.000","2.500","25.400","0.870","1012.600","","0.000","-99.000","-99.000","-99.000","27.000","","25.400",""
"C0E810","2019-09-27 04:00:00","53.000","61.000","1.300","23.700","0.920","1009.000","","0.000","-99.000","-99.000","-99.000","24.100","","23.500",""
"C0G830","2019-09-27 04:00:00","27.000","344.000","1.300","23.100","1.000","1010.000","","0.000","-99.000","-99.000","-99.000","24.200","","23.100",""
"C0A550","2019-09-27 04:00:00","422.000","0.000","0.000","21.600","1.000","970.000","","11.500","-99.000","-99.000","-99.000","21.800","","21.400",""
"C0G750","2019-09-27 04:00:00","31.000","341.000","1.000","23.300","0.910","1012.000","","0.000","-99.000","-99.000","-99.000","24.500","","23.300",""
"C0Z270","2019-09-27 04:00:00","343.000","253.000","2.800","21.800","0.990","978.100","","13.500","-99.000","-99.000","-99.000","23.200","","21.800",""
"C0UA30","2019-09-27 04:00:00","1397.000","230.000","0.500","16.400","1.000","865.500","","0.500","-99.000","-99.000","-99.000","16.700","","16.100",""
"C0I080","2019-09-27 04:00:00","536.000","263.000","0.400","19.900","0.850","958.200","","0.000","-99.000","-99.000","-99.000","21.100","","19.800",""
"C0UA00","2019-09-27 04:00:00","392.000","293.000","0.800","20.800","0.990","973.600","","6.000","-99.000","-99.000","-99.000","21.500","","20.800",""
"C0AD40","2019-09-27 04:00:00","32.000","84.000","1.800","23.400","0.950","1013.100","","1.500","-99.000","-99.000","-99.000","24.400","","23.400",""
"C0S660","2019-09-27 04:00:00","794.000","205.000","1.000","17.100","0.870","929.600","","0.000","-99.000","-99.000","-99.000","19.100","","17.100",""
"C0M640","2019-09-27 04:00:00","155.000","0.000","0.200","23.700","0.990","996.700","","0.000","-99.000","-99.000","-99.000","24.300","","23.600",""
"C0R660","2019-09-27 04:00:00","20.000","125.000","1.200","24.200","-99.000","1012.600","","0.000","-99.000","-99.000","-99.000","25.300","","24.100",""
"C0UA10","2019-09-27 04:00:00","1711.000","0.000","0.100","15.300","1.000","836.900","","0.500","-99.000","-99.000","-99.000","15.300","","15.100",""
